firm_size_num,employees_now,log_sales,survey_year,has_loan_bin,needs_finance_bin,pct_internal_finance,pct_bank_finance,pct_supplier_finance,sales_per_employee,finance_double_stress,infra_burden_score,obstacle_count,log_firm_age,size_age_interaction,is_exporter,mgmt_quality_score,manager_female,manager_university,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
2.0,8.0,16.52356082573315,2025,0.0,1.0,60.0,0.0,20.0,2.0654451032166437,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51,65,5,3,35,0,1,1.0,144.18336,Nigeria,Retail services,Professional Activities,South East,Medium,Sole Proprietorship
1.0,13.0,17.622173069956816,2025,1.0,1.0,100.0,0.0,0.0,1.3555517746120627,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,65,5,3,50,0,0,0.0,3.1291351,Nigeria,Manufacturing,Fabricated Metals,South East,Small,Sole Proprietorship
1.0,15.0,16.52356082573315,2025,0.0,1.0,80.0,10.0,0.0,1.1015707217155433,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,65,5,3,40,0,1,1.0,88.105705,Nigeria,Retail services,Retail,South East,Small,Sole Proprietorship
2.0,45.0,17.453096744006448,2025,0.0,1.0,100.0,0.0,0.0,0.3878465943112544,0.0,0.0,0.0,3.258096538021482,6.516193076042964,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,35,0,1,1.0,1.5059252,Nigeria,Manufacturing,Garments,North East,Medium,Sole Proprietorship
3.0,95.0,20.560746908625106,2025,1.0,1.0,100.0,0.0,0.0,0.21642891482763268,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,54,3,3,48,0,0,0.0,1.9549927,Nigeria,Other services,Other Services,North East,Large,Private Limited
2.0,8.0,17.147715103853763,2025,1.0,1.0,100.0,0.0,0.0,2.1434643879817203,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,5,3,50,0,1,1.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Sole Proprietorship
2.0,12.0,14.914123179965662,2025,0.0,1.0,100.0,0.0,0.0,1.2428435983304718,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,35,0,1,1.0,1.5059252,Nigeria,Manufacturing,Garments,North East,Medium,Sole Proprietorship
1.0,7.0,15.424948670398354,2025,1.0,1.0,0.0,0.0,0.0,2.2035640957711933,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,5,3,35,0,0,0.0,4.131378,Nigeria,Manufacturing,Fabricated Metals,North East,Small,Sole Proprietorship
1.0,8.0,14.508658238524095,2025,0.0,0.0,80.0,0.0,0.0,1.813582279815512,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,40,0,0,0.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Sole Proprietorship
1.0,14.0,16.52356082573315,2025,1.0,1.0,100.0,0.0,0.0,1.180254344695225,0.0,0.0,0.0,3.258096538021482,3.258096538021482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,35,0,0,0.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Sole Proprietorship
1.0,23.0,17.50439003707821,2025,1.0,1.0,100.0,0.0,0.0,0.7610604363947048,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,5,3,35,0,0,0.0,4.131378,Nigeria,Manufacturing,Fabricated Metals,North East,Small,Sole Proprietorship
2.0,6.0,13.815511557963774,2025,1.0,1.0,100.0,0.0,0.0,2.302585259660629,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51,54,5,3,35,0,1,1.0,59.316315,Nigeria,Other services,Professional Activities,North East,Medium,Sole Proprietorship
1.0,8.0,16.380459992348886,2025,1.0,1.0,100.0,0.0,0.0,2.0475574990436107,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,35,0,0,0.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Sole Proprietorship
2.0,10.0,15.990262393084793,2025,1.0,1.0,0.0,0.0,0.0,1.5990262393084793,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,35,0,0,0.0,1.5059252,Nigeria,Manufacturing,Garments,North East,Medium,Sole Proprietorship
3.0,60.0,20.617905322399697,2025,1.0,1.0,100.0,0.0,0.0,0.3436317553733283,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,54,5,3,48,0,0,0.0,1.01713,Nigeria,Manufacturing,Food,North East,Large,Sole Proprietorship
2.0,35.0,17.216707972959764,2025,0.0,1.0,100.0,0.0,0.0,0.4919059420845647,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,55,54,3,3,50,0,1,1.0,39.603165,Nigeria,Manufacturing,Retail,North East,Medium,Private Limited
1.0,10.0,14.403297778421795,2025,1.0,0.0,100.0,0.0,0.0,1.4403297778421795,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,5,3,50,0,1,1.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Sole Proprietorship
2.0,31.0,18.420680753952364,2025,0.0,1.0,100.0,0.0,0.0,0.5942155081920117,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,5,3,35,0,1,1.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Sole Proprietorship
2.0,13.0,18.826145858727198,2025,1.0,1.0,0.0,0.0,0.0,1.4481650660559384,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,5,3,35,0,0,0.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Sole Proprietorship
1.0,9.0,14.220976332738882,2025,0.0,0.0,100.0,0.0,0.0,1.5801084814154314,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,54,5,3,35,0,1,1.0,118.94029,Nigeria,Manufacturing,Other Manufacturing,North East,Small,Sole Proprietorship
2.0,7.0,16.300417291085605,2025,1.0,1.0,70.0,0.0,0.0,2.328631041583658,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,53,5,3,50,0,0,0.0,24.0972,Nigeria,Other services,Food,North Central,Medium,Sole Proprietorship
3.0,12.0,17.72753358339242,2025,1.0,1.0,100.0,0.0,0.0,1.4772944652827018,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,53,5,3,50,0,0,0.0,2.7029984,Nigeria,Manufacturing,Other Manufacturing,North Central,Large,Sole Proprietorship
1.0,6.0,16.118095750958314,2025,1.0,1.0,90.0,0.0,0.0,2.6863492918263856,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,53,5,3,50,0,0,0.0,247.68999,Nigeria,Retail services,Other Services,North Central,Small,Sole Proprietorship
2.0,5.0,15.607270193858982,2025,1.0,1.0,70.0,0.0,0.0,3.1214540387717964,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,53,5,3,50,0,0,0.0,419.37955,Nigeria,Other services,Other Services,North Central,Medium,Sole Proprietorship
3.0,640.0,21.752885254484713,2025,1.0,1.0,100.0,0.0,0.0,0.03398888321013237,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,53,3,3,50,0,0,0.0,2.643125,Nigeria,Manufacturing,Food,North Central,Large,Private Limited
3.0,75.0,20.030118658386467,2025,1.0,1.0,100.0,0.0,0.0,0.26706824877848623,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,53,3,3,50,0,1,1.0,2.6282523,Nigeria,Other services,Other Services,North Central,Large,Private Limited
2.0,3.0,15.424948670398354,2025,0.0,1.0,70.0,0.0,0.0,5.141649556799451,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51,53,5,3,50,0,1,1.0,224.53186,Nigeria,Retail services,Professional Activities,North Central,Medium,Sole Proprietorship
2.0,10.0,16.012735246411598,2025,1.0,1.0,80.0,0.0,0.0,1.6012735246411598,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,53,5,3,50,0,1,1.0,12.85113,Nigeria,Manufacturing,Garments,North Central,Medium,Sole Proprietorship
2.0,6.0,15.520258832020865,2025,1.0,1.0,70.0,0.0,0.0,2.586709805336811,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,53,3,3,35,0,0,0.0,24.0972,Nigeria,Manufacturing,Food,North Central,Medium,Private Limited
3.0,25.0,17.822843761378564,2025,1.0,1.0,80.0,0.0,0.0,0.7129137504551426,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,31,53,3,3,50,0,0,0.0,1.0,Nigeria,Retail services,Garments,North Central,Large,Private Limited
1.0,5.0,17.312018149733785,2025,1.0,1.0,10.0,0.0,0.0,3.462403629946757,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,54,3,3,50,0,0,0.0,105.97889,Nigeria,Retail services,Retail,North East,Small,Private Limited
2.0,16.0,18.197537205138154,2025,0.0,1.0,0.0,0.0,20.0,1.1373460753211346,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,3,3,50,1,2,2.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Private Limited
3.0,12.0,17.909855136853043,2025,0.0,1.0,100.0,0.0,0.0,1.492487928071087,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,54,5,3,56,0,1,1.0,2.4019723,Nigeria,Manufacturing,Other Manufacturing,North East,Large,Sole Proprietorship
3.0,13.0,17.034386422832473,2025,1.0,0.0,50.0,0.0,0.0,1.3103374171409594,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,54,3,3,40,0,0,0.0,1.9549927,Nigeria,Other services,Other Services,North East,Large,Private Limited
1.0,11.0,16.52356082573315,2025,1.0,1.0,10.0,0.0,0.0,1.502141893248468,0.0,0.0,0.0,3.258096538021482,3.258096538021482,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,3,3,50,0,0,0.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Private Limited
2.0,43.0,16.811242881518265,2025,0.0,1.0,0.0,0.0,0.0,0.3909591367794945,0.0,0.0,0.0,3.258096538021482,6.516193076042964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,54,3,3,48,1,2,2.0,188.50018,Nigeria,Other services,Other Services,North East,Medium,Private Limited
2.0,26.0,17.72753358339242,2025,1.0,1.0,100.0,0.0,0.0,0.6818282147458624,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,3,3,50,0,0,0.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Private Limited
1.0,21.0,16.705882371415992,2025,1.0,1.0,0.0,0.0,0.0,0.7955182081626663,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,54,3,3,50,0,0,0.0,24.082537,Nigeria,Manufacturing,Food,North East,Small,Private Limited
2.0,21.0,19.32813253119483,2025,1.0,1.0,0.0,0.0,20.0,0.9203872633902299,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,54,3,3,50,0,0,0.0,8.785049,Nigeria,Manufacturing,Food,North East,Medium,Private Limited
2.0,17.0,17.840862266556567,2025,0.0,1.0,100.0,0.0,0.0,1.0494624862680333,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51,54,5,3,35,0,1,1.0,59.316315,Nigeria,Retail services,Professional Activities,North East,Medium,Sole Proprietorship
1.0,6.0,16.118095750958314,2025,0.0,1.0,0.0,0.0,0.0,2.6863492918263856,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,3,3,50,0,1,1.0,21.5251,Nigeria,Manufacturing,Garments,North East,Small,Private Limited
2.0,5.0,19.11382792951231,2025,1.0,1.0,0.0,0.0,0.0,3.822765585902462,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,54,3,3,35,0,0,0.0,188.50018,Nigeria,Retail services,Other Services,North East,Medium,Private Limited
1.0,12.0,18.603002309079653,2025,1.0,1.0,100.0,0.0,0.0,1.5502501924233043,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,51,54,5,3,35,0,0,0.0,29.03978,Nigeria,Manufacturing,Professional Activities,North East,Small,Sole Proprietorship
1.0,13.0,17.216707972959764,2025,0.0,0.0,100.0,0.0,0.0,1.3243621517661357,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51,54,5,3,35,0,0,0.0,29.03978,Nigeria,Retail services,Professional Activities,North East,Small,Sole Proprietorship
3.0,200.0,20.030118658386467,2025,1.0,1.0,0.0,0.0,30.0,0.10015059329193234,0.0,0.0,0.0,3.258096538021482,9.774289614064447,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,54,3,3,50,0,0,0.0,1.9549927,Nigeria,Other services,Other Services,North East,Large,Private Limited
1.0,6.0,16.380459992348886,2025,0.0,1.0,50.0,0.0,20.0,2.730076665391481,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,3,3,50,0,1,1.0,4.131378,Nigeria,Manufacturing,Fabricated Metals,North East,Small,Private Limited
2.0,12.0,15.424948670398354,2025,0.0,1.0,0.0,10.0,0.0,1.2854123891998628,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,54,3,3,50,0,1,1.0,1.5059252,Nigeria,Manufacturing,Garments,North East,Medium,Private Limited
2.0,38.0,19.97882536410418,2025,1.0,1.0,100.0,0.0,0.0,0.5257585622132679,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,54,5,3,37,0,0,0.0,39.603165,Nigeria,Retail services,Retail,North East,Medium,Sole Proprietorship
1.0,9.0,17.341871111992198,2025,1.0,1.0,70.0,0.0,0.0,1.926874567999133,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,55,54,3,3,50,0,0,0.0,105.97889,Nigeria,Other services,Retail,North East,Small,Private Limited
3.0,250.0,19.33697147982652,2025,0.0,1.0,30.0,0.0,10.0,0.07734788591930608,0.0,0.0,0.0,3.258096538021482,9.774289614064447,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,54,3,3,44,0,1,1.0,1.01713,Nigeria,Other services,Food,North East,Large,Private Limited
2.0,20.0,19.519293035953808,2025,1.0,1.0,40.0,0.0,20.0,0.9759646517976904,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,3,3,35,0,1,1.0,1.0,Nigeria,Manufacturing,Fabricated Metals,North East,Medium,Private Limited
3.0,52.0,20.030118658386467,2025,1.0,1.0,10.0,0.0,5.0,0.38519458958435515,0.0,0.0,0.0,3.258096538021482,9.774289614064447,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,54,3,3,50,0,0,0.0,1.9549927,Nigeria,Retail services,Other Services,North East,Large,Private Limited
1.0,5.0,17.034386422832473,2025,1.0,1.0,0.0,5.0,0.0,3.4068772845664945,0.0,0.0,0.0,3.258096538021482,3.258096538021482,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,54,3,3,50,0,0,0.0,4.131378,Nigeria,Manufacturing,Fabricated Metals,North East,Small,Private Limited
1.0,15.0,15.607270193858982,2025,1.0,1.0,80.0,0.0,0.0,1.0404846795905989,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,26,54,3,3,57,0,0,0.0,4.131378,Nigeria,Other services,Fabricated Metals,North East,Small,Private Limited
2.0,6.0,16.52356082573315,2025,1.0,1.0,0.0,0.0,0.0,2.753926804288858,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45,54,3,3,42,0,0,0.0,188.50018,Nigeria,Manufacturing,Other Services,North East,Medium,Private Limited
3.0,35.0,18.858935681335133,2025,1.0,1.0,50.0,0.0,0.0,0.5388267337524324,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,66,3,3,35,0,1,1.0,1.8536721,Nigeria,Other services,Food,South South,Large,Private Limited
3.0,825.0,26.530507019973847,2025,1.0,1.0,50.0,20.0,0.0,0.03215819032724103,0.0,0.0,0.0,3.258096538021482,9.774289614064447,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,66,4,3,50,1,2,2.0,1.8536721,Nigeria,Manufacturing,Food,South South,Large,Public Company
1.0,16.0,18.064005814299346,2025,0.0,1.0,70.0,0.0,0.0,1.1290003633937091,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,66,3,3,35,0,1,1.0,235.10156,Nigeria,Other services,Other Services,South South,Small,Private Limited
3.0,300.0,22.802707378751247,2025,0.0,1.0,100.0,0.0,0.0,0.07600902459583748,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,66,4,3,35,0,1,1.0,1.8536721,Nigeria,Manufacturing,Food,South South,Large,Public Company
3.0,200.0,26.427048311605944,2025,0.0,1.0,50.0,50.0,0.0,0.13213524155802972,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,66,5,3,35,1,2,2.0,2.4666111,Nigeria,Other services,Other Services,South South,Large,Sole Proprietorship
3.0,48.0,20.9055873945737,2025,1.0,1.0,100.0,0.0,0.0,0.4355330707202854,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,66,3,3,50,0,0,0.0,2.8734245,Nigeria,Manufacturing,Other Manufacturing,South South,Large,Private Limited
2.0,23.0,18.132998684833918,2025,0.0,1.0,70.0,0.0,0.0,0.7883912471666921,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51,66,5,3,35,0,1,1.0,170.49287,Nigeria,Other services,Professional Activities,South South,Medium,Sole Proprietorship
2.0,6.0,17.840862266556567,2025,0.0,1.0,80.0,0.0,0.0,2.9734770444260943,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,66,3,3,35,0,1,1.0,69.57916,Nigeria,Retail services,Other Manufacturing,South South,Medium,Private Limited
3.0,75.0,21.639556569220566,2025,1.0,1.0,60.0,40.0,0.0,0.28852742092294087,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,66,3,3,40,0,0,0.0,2.4666111,Nigeria,Other services,Other Services,South South,Large,Private Limited
3.0,197.0,21.242059630956817,2025,1.0,1.0,70.0,0.0,0.0,0.10782771386272495,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,66,3,3,35,0,0,0.0,2.4666111,Nigeria,Other services,Other Services,South South,Large,Private Limited
2.0,25.0,18.132998684833918,2025,0.0,1.0,50.0,0.0,20.0,0.7253199473933567,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,55,66,5,3,35,0,1,1.0,69.13598,Nigeria,Manufacturing,Retail,South South,Medium,Sole Proprietorship
3.0,500.0,21.976028805727495,2025,0.0,1.0,100.0,0.0,0.0,0.04395205761145499,0.0,0.0,0.0,3.258096538021482,9.774289614064447,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,66,3,3,58,0,1,1.0,2.8734245,Nigeria,Manufacturing,Other Manufacturing,South South,Large,Private Limited
3.0,130.0,20.36659089443625,2025,1.0,1.0,60.0,0.0,0.0,0.15666608380335578,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,66,3,3,35,0,0,0.0,2.8734245,Nigeria,Manufacturing,Other Manufacturing,South South,Large,Private Limited
3.0,8.0,18.31532023940565,2025,0.0,1.0,50.0,0.0,0.0,2.2894150299257063,0.0,0.0,0.0,3.258096538021482,9.774289614064447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45,66,3,3,50,0,1,1.0,2.4666111,Nigeria,Manufacturing,Other Services,South South,Large,Private Limited
2.0,12.0,17.034386422832473,2025,1.0,1.0,100.0,0.0,0.0,1.4195322019027061,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,26,66,5,3,42,0,0,0.0,2.2212422,Nigeria,Other services,Fabricated Metals,South South,Medium,Sole Proprietorship
2.0,5.0,17.989897843244528,2025,0.0,0.0,0.0,50.0,0.0,3.5979795686489053,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,66,5,3,50,0,0,0.0,347.78912,Nigeria,Other services,Other Services,South South,Medium,Sole Proprietorship
2.0,5.0,17.72753358339242,2025,1.0,1.0,60.0,0.0,0.0,3.545506716678484,0.0,0.0,0.0,3.258096538021482,6.516193076042964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,66,5,3,50,0,1,1.0,4.8790727,Nigeria,Manufacturing,Garments,South South,Medium,Sole Proprietorship
1.0,12.0,18.8906843794481,2025,0.0,1.0,100.0,0.0,0.0,1.5742236982873417,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51,66,5,3,56,0,1,1.0,288.32883,Nigeria,Retail services,Professional Activities,South South,Small,Sole Proprietorship
2.0,32.0,20.500122286882203,2025,1.0,1.0,50.0,0.0,0.0,0.6406288214650688,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31,66,5,3,50,0,0,0.0,4.8790727,Nigeria,Manufacturing,Garments,South South,Medium,Sole Proprietorship
1.0,6.0,17.72753358339242,2025,1.0,1.0,50.0,0.0,50.0,2.9545889305654036,0.0,0.0,0.0,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,66,5,3,35,0,0,0.0,22.426731,Nigeria,Manufacturing,Fabricated Metals,South South,Small,Sole Proprietorship
2.0,5.0,16.300417291085605,2025,1.0,1.0,0.0,0.0,30.0,3.260083458217121,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,51,66,5,3,35,0,0,0.0,170.49287,Nigeria,Manufacturing,Professional Activities,South South,Medium,Sole Proprietorship
2.0,7.0,17.216707972959764,2025,0.0,1.0,70.0,0.0,0.0,2.4595297104228235,0.0,0.0,0.0,3.258096538021482,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51,66,5,3,50,0,1,1.0,170.49287,Nigeria,Other services,Professional Activities,South South,Medium,Sole Proprietorship
