firm_size_num,employees_now,employment_growth_rate,emp_growth_available,log_sales,capacity_util_pct,has_loan_bin,needs_finance_bin,credit_constrained,pct_internal_finance,pct_bank_finance,pct_supplier_finance,is_exporter,manager_female,manager_university,survey_year,mgmt_quality_score,infra_stress_score,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
2.0,122.0,-0.11594202898550725,1,19.869010498341332,100.0,0.0,1.0,1.0,90.0,0.0,10.0,0.0,0.0,1.0,2025,2.0,1.1428571428571428,3.0,0.0,1.0,0.0,2.0,1.0,1.0,4,28,67,3,3,50,1,2,2.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
2.0,44.0,0.375,1,18.603002309079653,60.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,10,26,67,5,3,50,0,0,0.0,2.5863316,Nigeria,Retail services,Fabricated Metals,South West,Unknown,Sole Proprietorship
2.0,34.0,0.0625,1,18.064005814299346,85.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,0.7142857142857143,2.0,0.0,1.0,0.0,1.0,1.0,0.0,7,45,67,5,3,50,0,1,1.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Sole Proprietorship
1.0,14.0,0.0,1,22.3719244627261,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.1428571428571428,1.0,1.0,1.0,1.0,3.0,0.0,1.0,10,55,67,3,3,59,0,1,1.0,183.86078,Nigeria,Retail services,Retail,South West,Small,Private Limited
1.0,15.0,0.25,1,18.197537205138154,85.0,0.0,1.0,1.0,60.0,0.0,20.0,0.0,0.0,0.0,2025,0.0,2.142857142857143,2.0,2.0,4.0,3.0,1.0,2.0,1.0,7,51,67,5,3,57,0,1,1.0,247.32253,Nigeria,Other services,Professional Activities,South West,Small,Sole Proprietorship
2.0,41.0,0.10810810810810811,1,20.47480447892996,100.0,0.0,1.0,1.0,60.0,20.0,20.0,0.0,0.0,1.0,2025,3.0,1.2857142857142858,4.0,4.0,0.0,0.0,0.0,1.0,0.0,10,55,67,3,3,35,0,1,1.0,22.283592,Nigeria,Retail services,Retail,South West,Unknown,Private Limited
1.0,5.0,0.029411764705882353,0,16.118095750958314,100.0,1.0,1.0,0.0,50.0,10.0,5.0,0.0,0.0,0.0,2025,0.0,2.4285714285714284,2.0,4.0,4.0,1.0,2.0,3.0,1.0,10,55,67,5,3,35,0,0,0.0,183.86078,Nigeria,Retail services,Retail,South West,Small,Sole Proprietorship
3.0,600.0,1.0,1,23.025850930040455,70.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,67,3,3,48,0,0,0.0,2.9715638,Nigeria,Manufacturing,Food,South West,Large,Private Limited
1.0,50.0,0.1111111111111111,1,19.519293035953808,70.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,2025,1.0,1.2857142857142858,2.0,0.0,2.0,0.0,1.0,4.0,0.0,4,45,67,3,3,60,0,1,1.0,238.03625,Nigeria,Manufacturing,Other Services,South West,Small,Private Limited
2.0,258.0,0.075,1,23.49585455924869,50.0,0.0,1.0,1.0,80.0,0.0,20.0,0.0,0.0,1.0,2025,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,7,44,67,3,3,40,1,2,2.0,118.639595,Nigeria,Other services,Other Manufacturing,South West,Unknown,Private Limited
2.0,20.0,0.1111111111111111,1,20.98946887848735,80.0,0.0,1.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,7,45,67,3,3,58,0,1,1.0,78.9898,Nigeria,Other services,Other Services,South West,Unknown,Private Limited
2.0,12.0,-0.25,1,21.416413018006356,100.0,0.0,1.0,1.0,60.0,40.0,0.0,0.0,0.0,0.0,2025,0.0,1.4285714285714286,3.0,0.0,2.0,0.0,3.0,1.0,1.0,7,45,67,3,3,50,1,2,2.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Private Limited
2.0,635.0,0.4111111111111111,1,22.109560198316302,60.0,1.0,1.0,0.0,70.0,30.0,0.0,0.0,1.0,1.0,2025,3.0,2.142857142857143,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4,26,67,3,3,40,0,0,0.0,2.5863316,Nigeria,Manufacturing,Fabricated Metals,South West,Unknown,Private Limited
2.0,210.0,0.16666666666666666,1,23.025850930040455,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,67,3,3,48,0,0,0.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
2.0,30.0,1.0,1,17.50439003707821,70.0,0.0,1.0,1.0,80.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,1.5714285714285714,1.0,2.0,3.0,1.0,1.0,2.0,1.0,10,45,67,5,3,59,0,1,1.0,242.08551,Nigeria,Retail services,Other Services,South West,Medium,Sole Proprietorship
2.0,20.0,0.1111111111111111,1,17.989897843244528,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.4285714285714286,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7,51,67,3,3,57,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
1.0,20.0,0.0,1,18.72078534381011,60.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,1.5714285714285714,3.0,4.0,1.0,1.0,1.0,1.0,0.0,7,51,67,3,3,35,0,1,1.0,247.32253,Nigeria,Other services,Professional Activities,South West,Small,Private Limited
1.0,10.0,0.0,1,17.073607134447293,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,2.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,7,51,67,5,3,35,0,1,1.0,247.32253,Nigeria,Other services,Professional Activities,South West,Small,Sole Proprietorship
2.0,125.0,0.13636363636363635,1,21.532950834199305,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,1.7142857142857142,3.0,2.0,1.0,1.0,3.0,0.0,2.0,7,45,67,3,3,59,0,1,1.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Private Limited
2.0,250.0,0.0,1,23.942141661854613,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,67,3,3,48,0,0,0.0,2.5863316,Nigeria,Manufacturing,Fabricated Metals,South West,Unknown,Private Limited
2.0,46.0,0.3142857142857143,1,18.603002309079653,75.0,0.0,1.0,1.0,55.0,0.0,45.0,0.0,0.0,1.0,2025,3.0,0.8571428571428571,2.0,1.0,1.0,0.0,1.0,1.0,0.0,7,28,67,5,3,50,0,1,1.0,2.9576008,Nigeria,Other services,Food,South West,Unknown,Sole Proprietorship
2.0,36.0,0.2857142857142857,1,19.413932520666354,100.0,1.0,1.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,2025,2.0,2.2857142857142856,4.0,3.0,4.0,1.0,3.0,1.0,0.0,4,51,67,3,3,57,0,0,0.0,257.14117,Nigeria,Manufacturing,Professional Activities,South West,Medium,Private Limited
2.0,10.0,1.0,1,15.607270193858982,80.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,2025,0.0,2.857142857142857,3.0,4.0,4.0,2.0,2.0,3.0,2.0,7,28,67,5,3,37,0,1,1.0,2.9576008,Nigeria,Other services,Food,South West,Unknown,Sole Proprietorship
2.0,29.0,0.45,1,17.9426449591384,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,0.8571428571428571,2.0,1.0,1.0,0.0,1.0,1.0,0.0,7,28,67,5,3,50,0,1,1.0,2.9576008,Nigeria,Other services,Food,South West,Unknown,Sole Proprietorship
2.0,26.0,0.08333333333333333,1,20.500122286882203,85.0,1.0,1.0,0.0,60.0,0.0,40.0,0.0,0.0,1.0,2025,2.0,2.142857142857143,3.0,2.0,2.0,2.0,3.0,2.0,1.0,7,51,67,3,3,59,0,0,0.0,16.20573,Nigeria,Other services,Professional Activities,South West,Unknown,Private Limited
2.0,10.0,0.0,1,17.399029524198163,55.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.8571428571428572,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7,51,67,3,3,58,1,2,2.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
2.0,150.0,0.0,1,25.798439652186488,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,1.5714285714285714,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4,28,67,3,3,59,0,1,1.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
2.0,25.0,-0.16666666666666666,1,21.311052502404085,90.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.7142857142857142,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4,26,67,3,3,50,1,2,2.0,2.5863316,Nigeria,Manufacturing,Fabricated Metals,South West,Unknown,Private Limited
3.0,92.0,0.045454545454545456,1,20.06006573469541,100.0,1.0,1.0,0.0,70.0,20.0,10.0,0.0,0.0,0.0,2025,2.0,1.4285714285714286,2.0,2.0,1.0,0.0,3.0,1.0,1.0,7,45,67,3,3,59,0,0,0.0,6.92622,Nigeria,Other services,Other Services,South West,Large,Private Limited
2.0,54.0,0.0,1,20.677221899492125,60.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.4285714285714286,2.0,3.0,2.0,0.0,1.0,1.0,1.0,7,55,67,2,3,35,0,1,1.0,22.283592,Nigeria,Other services,Retail,South West,Unknown,Partnership
2.0,5.0,1.5,1,15.424948670398354,100.0,1.0,1.0,0.0,65.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,10,55,67,5,3,57,0,0,0.0,169.49236,Nigeria,Retail services,Retail,South West,Medium,Sole Proprietorship
2.0,200.0,0.1111111111111111,1,24.1244632186419,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,2.0,2.142857142857143,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4,44,67,3,3,59,0,1,1.0,118.639595,Nigeria,Manufacturing,Other Manufacturing,South West,Unknown,Private Limited
2.0,27.0,0.2857142857142857,1,20.228969516770974,100.0,0.0,1.0,1.0,60.0,0.0,30.0,0.0,0.0,0.0,2025,1.0,1.8333333333333333,4.0,0.0,1.0,0.0,1.0,4.0,1.0,7,55,67,3,3,35,0,1,1.0,22.283592,Nigeria,Other services,Retail,South West,Unknown,Private Limited
2.0,20.0,0.1111111111111111,1,18.61608304850989,100.0,1.0,1.0,0.0,80.0,0.0,10.0,0.0,0.0,0.0,2025,2.0,1.5714285714285714,2.0,1.0,1.0,1.0,3.0,2.0,1.0,7,45,67,3,3,59,0,0,0.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Private Limited
2.0,55.0,0.5277777777777778,1,19.06253463538792,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.1428571428571428,3.0,1.0,1.0,0.0,1.0,2.0,0.0,4,28,67,5,3,50,0,1,1.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Sole Proprietorship
2.0,15.0,0.029411764705882353,0,19.690441291625294,70.0,0.0,1.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.2857142857142858,2.0,1.0,1.0,1.0,2.0,1.0,1.0,7,44,67,3,3,58,0,1,1.0,118.639595,Nigeria,Other services,Other Manufacturing,South West,Unknown,Private Limited
2.0,60.0,0.1111111111111111,1,20.560746908625106,70.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.5714285714285714,3.0,4.0,0.0,1.0,2.0,1.0,0.0,7,51,67,3,3,35,0,0,0.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
3.0,750.0,0.07142857142857142,1,25.733901131049333,70.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,67,3,3,48,0,0,0.0,9.536475,Nigeria,Manufacturing,Other Manufacturing,South West,Large,Private Limited
2.0,1200.0,0.2,1,23.49585455924869,100.0,1.0,1.0,0.0,60.0,5.0,25.0,1.0,0.0,1.0,2025,3.0,1.8571428571428572,2.0,1.0,0.0,2.0,4.0,2.0,2.0,4,28,67,3,3,58,0,0,0.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
3.0,8.0,0.6,1,18.31532023940565,100.0,0.0,1.0,1.0,70.0,0.0,30.0,0.0,0.0,0.0,2025,0.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,7,51,67,5,3,57,0,1,1.0,2.1447036,Nigeria,Other services,Professional Activities,South West,Large,Sole Proprietorship
2.0,124.0,0.21568627450980393,1,22.920490414393743,100.0,0.0,1.0,1.0,40.0,20.0,40.0,0.0,0.0,1.0,2025,3.0,2.142857142857143,4.0,4.0,0.0,0.0,0.0,4.0,3.0,7,55,67,3,3,35,0,1,1.0,22.283592,Nigeria,Other services,Retail,South West,Unknown,Private Limited
2.0,150.0,0.08695652173913043,1,20.298312053783903,60.0,0.0,1.0,1.0,90.0,0.0,10.0,0.0,0.0,0.0,2025,3.0,1.7142857142857142,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4,28,67,3,3,50,0,1,1.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
2.0,20.0,0.3333333333333333,1,19.103777593709314,55.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.7142857142857142,3.0,3.0,1.0,1.0,2.0,1.0,1.0,7,51,67,3,3,35,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
2.0,40.0,0.3333333333333333,1,18.683045016112164,60.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.4285714285714286,3.0,4.0,0.0,1.0,1.0,1.0,0.0,7,51,67,3,3,35,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
3.0,102.0,0.02,1,20.530893945511075,80.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2025,2.0,1.1428571428571428,1.0,2.0,1.0,0.0,2.0,1.0,1.0,7,45,67,2,3,59,0,0,0.0,6.92622,Nigeria,Other services,Other Services,South West,Large,Partnership
1.0,10.0,1.0,1,16.300417291085605,100.0,1.0,1.0,0.0,75.0,0.0,10.0,0.0,0.0,0.0,2025,0.0,2.7142857142857144,4.0,2.0,4.0,1.0,2.0,3.0,3.0,7,51,67,5,3,50,0,0,0.0,247.32253,Nigeria,Other services,Professional Activities,South West,Small,Sole Proprietorship
2.0,65.0,0.08333333333333333,1,18.826145858727198,100.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,0.0,1.0,2025,2.0,2.2857142857142856,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4,51,67,3,3,42,0,0,0.0,257.14117,Nigeria,Manufacturing,Professional Activities,South West,Medium,Private Limited
2.0,145.0,0.1328125,1,20.519311981251583,100.0,1.0,1.0,0.0,70.0,20.0,10.0,0.0,0.0,1.0,2025,3.0,1.2857142857142858,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4,28,67,3,3,59,0,0,0.0,2.9576008,Nigeria,Manufacturing,Food,South West,Unknown,Private Limited
2.0,6.0,0.0,1,20.261230378937153,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,1.8571428571428572,3.0,1.0,2.0,2.0,3.0,1.0,1.0,7,45,67,3,3,59,0,1,1.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Private Limited
3.0,150.0,0.034482758620689655,1,20.487543504691164,60.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.7142857142857142,4.0,4.0,0.0,1.0,1.0,1.0,1.0,4,28,67,3,3,50,0,1,1.0,2.9715638,Nigeria,Manufacturing,Food,South West,Large,Private Limited
3.0,120.0,0.043478260869565216,1,20.030118658386467,60.0,0.0,1.0,1.0,65.0,0.0,25.0,0.0,0.0,1.0,2025,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,7,45,67,5,3,35,0,1,1.0,6.92622,Nigeria,Other services,Other Services,South West,Large,Sole Proprietorship
1.0,5.0,0.0,1,17.72753358339242,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51,67,3,3,48,0,1,1.0,247.32253,Nigeria,Other services,Professional Activities,South West,Small,Private Limited
2.0,60.0,0.0,1,21.416413018006356,60.0,1.0,1.0,0.0,60.0,5.0,15.0,1.0,0.0,1.0,2025,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4,44,67,3,3,44,0,0,0.0,484.68274,Nigeria,Manufacturing,Other Manufacturing,South West,Medium,Private Limited
2.0,45.0,0.3235294117647059,1,19.762239213845245,95.0,0.0,1.0,1.0,60.0,10.0,0.0,1.0,0.0,0.0,2025,2.0,1.2857142857142858,0.0,2.0,1.0,1.0,2.0,0.0,3.0,7,51,67,3,3,44,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
2.0,65.0,0.1206896551724138,1,19.342356952081374,100.0,0.0,1.0,1.0,70.0,15.0,15.0,0.0,0.0,0.0,2025,1.0,1.4285714285714286,3.0,2.0,0.0,1.0,3.0,1.0,0.0,7,45,67,3,3,50,0,1,1.0,78.9898,Nigeria,Other services,Other Services,South West,Unknown,Private Limited
1.0,24.0,0.4117647058823529,1,18.44634850044753,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,0.8571428571428571,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10,51,67,3,3,50,0,1,1.0,247.32253,Nigeria,Retail services,Professional Activities,South West,Small,Private Limited
2.0,125.0,0.041666666666666664,1,20.42782037522052,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,1.4285714285714286,3.0,2.0,1.0,1.0,2.0,1.0,0.0,4,26,67,3,3,50,0,0,0.0,2.5863316,Nigeria,Manufacturing,Fabricated Metals,South West,Unknown,Private Limited
2.0,6.0,0.0,1,16.811242881518265,100.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,2.5,3.0,3.0,2.0,3.0,2.0,2.0,0.0,7,45,67,5,3,40,0,1,1.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Sole Proprietorship
2.0,30.0,0.5,1,19.519293035953808,90.0,0.0,1.0,1.0,50.0,0.0,20.0,0.0,0.0,0.0,2025,3.0,2.2857142857142856,4.0,3.0,4.0,0.0,3.0,1.0,1.0,7,51,67,3,3,59,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
3.0,50.0,0.0,1,22.33270374958051,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,55,67,3,3,42,0,1,1.0,1.7479253,Nigeria,Retail services,Retail,South West,Large,Private Limited
2.0,5.0,0.0,1,17.216707972959764,90.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,51,67,5,3,48,0,1,1.0,16.20573,Nigeria,Other services,Professional Activities,South West,Unknown,Sole Proprietorship
2.0,400.0,-0.1111111111111111,1,26.021583203499446,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,67,3,3,48,0,1,1.0,2.5863316,Nigeria,Manufacturing,Fabricated Metals,South West,Unknown,Private Limited
2.0,23.0,0.0,1,19.806975107572256,80.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2025,3.0,0.7142857142857143,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7,51,67,3,3,60,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Private Limited
2.0,20.0,0.5384615384615384,1,17.50439003707821,90.0,0.0,1.0,1.0,80.0,0.0,15.0,0.0,0.0,0.0,2025,2.0,2.5714285714285716,4.0,3.0,4.0,1.0,3.0,1.0,2.0,7,51,67,5,3,50,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Sole Proprietorship
2.0,10.0,0.6666666666666666,1,18.064005814299346,80.0,0.0,1.0,1.0,70.0,0.0,20.0,0.0,1.0,0.0,2025,0.0,2.142857142857143,3.0,1.0,4.0,4.0,1.0,1.0,1.0,10,45,67,5,3,59,0,1,1.0,242.08551,Nigeria,Retail services,Other Services,South West,Medium,Sole Proprietorship
2.0,6.0,-0.14285714285714285,1,15.068273812173887,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,2.5714285714285716,4.0,3.0,3.0,2.0,3.0,3.0,0.0,10,55,67,5,3,50,1,2,2.0,22.283592,Nigeria,Retail services,Retail,South West,Unknown,Sole Proprietorship
2.0,35.0,0.6666666666666666,1,18.648612819960157,65.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,7,51,67,5,3,50,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Sole Proprietorship
2.0,15.0,0.875,1,17.72753358339242,70.0,0.0,1.0,1.0,60.0,0.0,30.0,0.0,0.0,0.0,2025,0.0,2.5714285714285716,2.0,1.0,4.0,3.0,3.0,2.0,3.0,7,51,67,5,3,57,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Sole Proprietorship
2.0,52.0,0.10638297872340426,1,22.760582452455953,40.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,1.0,1.5714285714285714,2.0,1.0,1.0,2.0,3.0,1.0,1.0,7,45,67,3,3,59,1,2,2.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Private Limited
2.0,20.0,1.5,1,17.50439003707821,70.0,0.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,2025,3.0,1.8571428571428572,2.0,2.0,4.0,1.0,2.0,1.0,1.0,7,55,67,5,3,57,0,1,1.0,22.283592,Nigeria,Other services,Retail,South West,Unknown,Sole Proprietorship
2.0,60.0,0.5,1,18.197537205138154,80.0,0.0,1.0,1.0,70.0,0.0,30.0,0.0,0.0,0.0,2025,2.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,55,67,3,3,56,0,1,1.0,22.283592,Nigeria,Other services,Retail,South West,Unknown,Private Limited
2.0,90.0,0.058823529411764705,1,20.575348026867097,80.0,1.0,1.0,0.0,95.0,0.0,5.0,0.0,0.0,0.0,2025,1.0,1.2857142857142858,3.0,0.0,0.0,1.0,2.0,2.0,1.0,7,44,67,3,3,56,0,0,0.0,118.639595,Nigeria,Other services,Other Manufacturing,South West,Unknown,Private Limited
2.0,12.0,-0.14285714285714285,1,17.034386422832473,90.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,2025,2.0,2.2857142857142856,2.0,2.0,3.0,2.0,3.0,2.0,2.0,10,51,67,3,3,40,0,1,1.0,257.14117,Nigeria,Retail services,Professional Activities,South West,Medium,Private Limited
2.0,41.0,0.1388888888888889,1,18.947300979522975,65.0,0.0,1.0,1.0,35.0,0.0,65.0,0.0,0.0,1.0,2025,3.0,0.7142857142857143,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7,45,67,5,3,57,0,1,1.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Sole Proprietorship
2.0,26.0,0.23809523809523808,1,18.420680753952364,85.0,0.0,1.0,1.0,60.0,0.0,30.0,0.0,0.0,1.0,2025,3.0,1.7142857142857142,3.0,2.0,4.0,1.0,1.0,1.0,0.0,7,51,67,5,3,57,0,1,1.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Sole Proprietorship
2.0,23.0,1.3,1,19.11382792951231,95.0,0.0,1.0,1.0,85.0,0.0,10.0,0.0,0.0,0.0,2025,3.0,2.857142857142857,3.0,2.0,3.0,2.0,4.0,2.0,4.0,10,51,67,3,3,56,0,1,1.0,257.14117,Nigeria,Retail services,Professional Activities,South West,Medium,Private Limited
3.0,120.0,-0.2,1,19.519293035953808,70.0,0.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,2025,3.0,1.4285714285714286,2.0,1.0,1.0,2.0,1.0,2.0,1.0,7,51,67,3,3,40,1,2,2.0,2.1447036,Nigeria,Other services,Professional Activities,South West,Large,Private Limited
1.0,12.0,0.5,1,16.118095750958314,60.0,0.0,1.0,1.0,70.0,0.0,30.0,0.0,0.0,1.0,2025,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,10,45,67,5,3,35,0,1,1.0,238.03625,Nigeria,Retail services,Other Services,South West,Small,Sole Proprietorship
2.0,46.0,-0.11538461538461539,1,18.826145858727198,60.0,0.0,1.0,1.0,55.0,0.0,45.0,0.0,0.0,0.0,2025,3.0,0.8571428571428571,1.0,1.0,1.0,0.0,1.0,2.0,0.0,7,45,67,5,3,60,1,2,2.0,242.08551,Nigeria,Other services,Other Services,South West,Medium,Sole Proprietorship
2.0,126.0,0.04132231404958678,1,24.41214529108535,100.0,1.0,1.0,0.0,50.0,25.0,25.0,0.0,0.0,1.0,2025,3.0,1.5714285714285714,4.0,2.0,0.0,3.0,1.0,1.0,0.0,7,44,67,3,3,49,0,0,0.0,118.639595,Nigeria,Other services,Other Manufacturing,South West,Unknown,Private Limited
2.0,25.0,0.3888888888888889,1,19.33697147982652,100.0,0.0,1.0,1.0,40.0,10.0,30.0,0.0,1.0,0.0,2025,2.0,1.4285714285714286,1.0,0.0,1.0,2.0,1.0,3.0,2.0,7,26,67,5,3,50,0,1,1.0,3.1052127,Nigeria,Other services,Fabricated Metals,South West,Medium,Sole Proprietorship
2.0,5.0,-0.6666666666666666,1,18.064005814299346,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2025,0.0,0.2857142857142857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,45,67,5,3,40,1,2,2.0,242.08551,Nigeria,Manufacturing,Other Services,South West,Medium,Sole Proprietorship
2.0,20.0,1.0,1,17.622173069956816,80.0,1.0,1.0,0.0,70.0,0.0,20.0,0.0,1.0,0.0,2025,3.0,2.2857142857142856,4.0,1.0,4.0,1.0,2.0,3.0,1.0,7,51,67,5,3,50,0,0,0.0,257.14117,Nigeria,Other services,Professional Activities,South West,Medium,Sole Proprietorship
